valor_contrato,prazo_meses,taxa_juros,ebitda_margem,indice_liquidez_corrente,indice_endividamento,cobertura_juros,volatilidade_receita,crescimento_receita_12m,ciclo_caixa,historico_atrasos_12m,exposicao_cambial,variacao_capital_giro,rating_interno_score,garantia_ratio,default
1407502.1066937624,24,0.1169499780251252,0.1874062088131043,1.319584491253346,0.7458708517637004,4.278661897232014,0.0509650192539202,0.0776247644931816,96.86396521114966,2,0.0,0.1621591004960039,0.6265278467089935,0.8980493720670795,0
836493.9234973105,18,0.0957116710704757,0.0275597792952728,1.277876338592574,0.6682960011955137,3.690491727572224,0.1600182668925399,0.0460316391072976,66.64101056890118,2,0.0642217790319342,0.1013134324670041,0.4776978457646363,0.3156384391665785,1
942757.2550392766,18,0.1149439717078475,0.2413607217568034,1.318812662740846,0.6368941769022097,3.817393782268491,0.2882257509608076,0.0462167483433172,33.01961863887727,1,0.2600151182958574,-0.0500603004120572,0.62551059040924,1.5751998104996454,0
1198138.7530712653,24,0.0914615116544595,0.1677908391411654,1.5672860313064787,0.6309698975886442,2.386252396179088,0.2075901022884368,0.0902731394839458,130.6766848888728,0,0.1427142769123318,0.0691013108291541,0.7830003359942463,0.3567756694199356,0
1628228.3568102738,60,0.0882057056344684,0.0893916167780341,1.1533079560174393,0.5171464270082836,2.688131534900829,0.0596861591911,0.0757377097612639,71.18621326590512,3,0.1836023955926806,0.1221599046700004,0.6719710477274401,0.6284480560905223,0
1602406.151600794,18,0.0861273729295284,0.2397655771649743,1.0958862245513623,0.650032101481417,5.844906102860892,0.2467331129645649,0.0963235918350269,83.5544743525411,2,0.0711949134434331,0.0829184753138618,0.7486437631481142,1.2452769708940907,0
701943.452592755,18,0.0895892351939438,-0.018196878398541,0.9659433827350667,0.7980156731410574,3.577125800650205,0.0727006667768728,0.0131952606223867,68.18594836859316,0,0.364073743525854,0.2401334910232252,0.4914964417640454,0.2066091093962373,1
1194730.0778657573,18,0.1099882720149769,0.1486496755407023,1.6596373537550002,0.7684205966404983,2.89150649804654,0.2307027517929362,0.1708554345870539,61.28387272707169,0,0.110785336383049,0.0025864935969878,0.7111102437662048,0.1500561835339864,0
1157271.9662214092,48,0.1124714645023167,0.0685597179006809,1.7143971250812526,0.7033043299956402,1.5847952633877656,0.1158265931005899,-0.0908575450598917,45.78331805733215,2,0.0145629951722412,0.047806569195126,0.5766064353145919,0.4006255480994605,0
641554.5786620937,36,0.064234917774549,0.1132977385278358,1.210590647378321,0.637038149287774,0.9955955451729688,0.0752810007887071,0.0326200537265521,64.3416395902331,0,0.2709661571926479,0.15686585307992,0.7116557700543836,0.409478962879703,0
663826.3351393046,48,0.1031507127957917,0.104186301015828,1.553664071186991,0.909926257060688,5.032339397282758,0.1543958325714028,0.1287124924266339,68.651488926598,1,0.4372513241224558,0.0449204229904341,0.6747377713206895,0.8113590034517475,0
1449411.8229911583,12,0.0871840946463017,0.2406784266675429,1.7298806963144389,0.5488758828161623,2.5125321087469983,0.2306692699613413,0.0775729843715185,75.61561744557233,0,0.1950758356931779,0.1060770550402285,0.692418961082469,1.3046147936868835,0
820065.6147623099,60,0.0778516485136588,0.1427030568118721,1.1613505224066203,0.6486767511693025,1.8935724561398417,0.2023432127147405,0.0868510498363056,96.18971055627344,1,0.2612936106180361,0.0790418994605165,0.7516331367756925,0.6860385610060882,0
1108820.8873541823,24,0.104668084083167,0.2526087440960004,1.5391664312483533,0.6202234407958234,3.468772749293342,0.0994269449652018,0.0513221131307641,31.323676956933568,0,0.3115779587060605,0.081016197681248,0.5171820065314144,0.8566288541730274,0
1927580.3087802671,12,0.0822199992056818,0.1663334680677538,1.5655016811789548,0.495272031012374,0.7201979439367365,0.3345871058375638,0.0444575103736694,118.10094609596872,4,0.0882663183713839,-0.0773005279928009,0.5499290126195657,0.6822252126057402,1
1464123.9988762152,36,0.0743659261792912,0.276925567189862,1.89417271030272,0.7754656240547619,0.4216350659566776,0.2566120946949908,0.0036192098620781,30.964193508790444,4,0.000769889514901,-0.0182080983831588,0.8504854391717571,0.925244757144789,0
945356.4726749466,48,0.0688341475340087,0.0662619210317533,1.0662647253669348,0.709226717977121,2.6821341097837785,0.1317978185135948,-0.0101485395175947,47.0323130962968,2,0.2847970493602015,-0.0072571458276094,0.6550430327064675,0.856910859423849,1
2209777.7235660544,24,0.1026091006917507,0.1905850266692899,1.634325193421862,0.6660319520975108,4.792778103604647,0.1659376948771823,0.0507512486414879,95.00191393863076,1,0.383373426051534,0.0915884994244125,0.6883607611940544,1.0232454160476188,0
1374422.2055565496,24,0.0927451939246722,0.0928071453801567,2.2601243173324845,0.6365767224929778,4.8617014800222025,0.1587843444808183,0.0704526923277819,50.76243608703832,3,0.2910371234016389,0.0401924674730274,0.8296206727968771,1.0208059479314904,0
3346011.8908297936,12,0.115403207001205,0.2091668049693131,0.675344061152645,0.7146904728520781,6.071477855845274,0.3297773813791169,0.0446741240535712,82.46942629381681,1,0.123405281405921,0.007609481752179,0.5914610586389092,0.9385887688488158,0
1520694.232697729,24,0.0921448595221382,0.0395548172145003,1.0408232057439075,0.7258247266138474,3.582252050150913,0.2704051229967054,0.066658148972285,90.55902347787205,1,0.268102155468689,-1.254165178151845e-05,0.6979042909501677,0.9848210539597388,0
970793.17800253,48,0.0983808575541672,0.1858917583740659,1.8079714421711015,0.6359052852245088,2.357357347866635,0.3632245258898866,0.1317090587919737,68.57981508211354,0,0.2780846615297941,0.0548407301917103,0.6401703322778673,0.9406140057089728,0
400711.9275281863,24,0.1406607437862397,0.2737369793563599,1.5949252652213264,0.4544706325690388,2.7856279620102264,0.2384970981319697,-0.1165149729413284,75.04738040160628,1,0.2481108698187238,0.0789665332769194,0.7708737072198367,1.7328470806440743,0
2682975.922479383,36,0.1034776755682734,0.3554092441435975,0.8399773851346479,0.6487076811841921,2.522149997908751,0.1345779738672241,0.1262149403926536,97.09408275652434,1,0.2571629962857351,0.0829853445831983,0.5994916212209296,0.0,1
653298.831117511,24,0.0872235352586817,0.3423513487603454,2.054002866292568,0.6454711739727251,1.9459094018590608,0.0551644082041696,0.0344915874962172,81.07133734596216,3,0.2698215635786992,0.013065972379288,0.7368290118459496,1.1108227593464208,0
1263528.8998250335,18,0.101663940926884,0.107000859138516,1.1519908203693152,0.9185495206633532,4.789153502470645,0.2975472955671135,0.1219599969981728,83.15612610598997,1,0.2628582529946639,-0.0784361242377952,0.2,1.3877638118733064,1
772755.6199307891,36,0.0805777590036653,0.0009752476700953,1.9240779424217205,0.4083615083283922,3.2297897108371165,0.2013872072175976,0.0622404298542932,39.59833702683983,4,0.2605278999667544,-0.0791894954332241,0.4944971129645407,0.0837268296714476,0
1548756.7892651744,36,0.1063485743863624,0.1306917925993387,1.3828575009358648,0.5425187242192373,1.9392169810598092,0.1918449204910221,0.0970020232051195,86.36670562679824,2,0.1777497062745261,0.0421108231446437,0.5247438316342247,0.280277271711103,0
1785008.6277108286,48,0.082065023786953,-0.0122974962003564,1.5758678889092097,0.4148378039321604,1.4173475545999734,0.1510667624537794,0.0742723736477804,86.78724289266931,1,0.2753205714886115,0.0629995225509165,0.7457172642229339,0.835159344676349,0
2443398.9462004146,18,0.0943134585775099,0.0241735370632711,0.692195905459011,0.4885444459979259,2.0862958667136557,0.1893800628225816,-0.0804410302112845,52.51841981540209,0,0.3301398655572083,-0.0759706495084539,0.5127748584758629,0.4766114847994351,1
1559974.5063587397,24,0.0799064200198589,0.2449641498616533,2.0234512068280344,0.6988908899211099,3.3415636777139373,0.2842802691260533,0.0641410959977765,99.76004971063372,0,0.2290790775921846,0.0445935520899223,0.8218112985334967,0.5263382254810562,0
773527.6180909248,24,0.083191628757703,0.1835317256397307,2.0992542290097136,0.4107320201579576,5.287954938111888,0.3338677974233054,0.0996069271599563,81.57740914355898,0,0.0868595767348672,0.0075194485290294,0.6582562464298758,1.1324459123881216,0
613309.3415485865,18,0.0771926536874343,0.1021445733282281,0.9332708921863734,0.6222864753205178,0.8668870088612599,0.05,0.0409380197377475,125.29325875990531,0,0.3691819026375609,0.1546906162017909,0.9164232212127206,0.4368141911912138,0
1799474.932120273,24,0.0884702001810948,0.2335333435364835,1.8929135318043324,0.3360446630562247,3.750499810980938,0.4193925151804445,0.0302305405929708,49.42822317150895,2,0.3723758548857235,-0.1259781886698083,0.98,1.119195347240145,0
812114.435457805,24,0.0849036148852871,0.2009295323642008,1.316144002632335,0.5169785257962389,2.0787143728117607,0.1078141320072421,0.0181669941105572,63.077989386847904,1,0.0014188092143085,-0.1553335972052481,0.5503611082304833,0.398388015414614,0
1491904.451989794,18,0.0805284445877522,-0.0314883829481406,1.4113281054711055,0.6468444622200659,3.814477803586658,0.1991999951723718,0.0546386357271079,86.83553517729783,1,0.0395159004199662,-0.1851525673039122,0.4944086082916316,1.091973635644639,0
2351525.7362334025,24,0.0966262010456633,0.1451234348156884,1.5044738165118514,0.5473206638447877,1.692734108500264,0.2141776560799489,-0.0152224263512897,60.1846816978894,4,0.1143244620335159,-0.0461803244635498,0.6017867204204825,1.2712377873443983,0
1231633.8114995796,48,0.0863049707823022,0.1176924257322975,1.2990586072036436,1.0125814441317498,3.2586297781370988,0.238552712684178,-0.0784260225082974,73.6205963699845,3,0.18693606163705,-0.0736658065489108,0.3970417063875474,1.186363201754437,1
558009.2049318014,24,0.0981198194101241,0.1113505109677209,1.1294641136945818,0.4686542069299811,2.030463694275955,0.2245822326675299,0.101491176602649,70.92089522169687,0,0.1337976719424188,-0.0639027884549094,0.4653065730576978,0.7502015785167607,0
1553765.5317872253,24,0.068637485997186,0.125292056319228,0.9361857798198044,0.5350413545569366,1.772798667543488,0.1948945587239942,0.0115455672018786,109.43260746176932,2,0.136077244750732,-0.0572192312363168,0.6259728415135618,0.7527840507889607,1
1314932.0715603626,60,0.09367435639758,0.1224517684820977,1.4071879660065882,0.6788104463052994,2.328277494192351,0.3554840240426257,0.032573934813461,71.88418100100657,1,0.285310037578087,0.0525828006955266,0.5217878785254181,1.4540006935658578,0
1052282.5334052355,18,0.0801506389380044,0.1900737253691613,1.8504952753745532,0.8433766833511487,4.777043696821504,0.1866915572079313,0.0994096651472561,94.74011356893364,3,0.0650375757579924,-0.0491713187393803,0.8501652541893159,0.4689202090814146,0
1179870.7511786215,24,0.1090907210095689,0.2249766628489184,1.3819822086179383,0.8348196257681578,5.6374082368129175,0.2081896675200791,0.0654312009508065,95.94100036907965,1,0.4467422683214334,0.0180505499690503,0.7891268256859566,0.5837872127136783,0
777501.1242559657,24,0.0923714084786517,0.0663805149295829,1.053916378459101,0.7474173118231189,4.1791808213973685,0.0893082946984744,-0.0356241932571715,42.85644197582674,0,0.0,0.0371196104965641,0.7753118100127014,0.3607514635917539,0
779135.140584902,24,0.0726682230927351,0.0788680089453431,1.6666170127930522,0.741167535677628,4.430392425993776,0.1244516606463083,0.0813167598346826,67.20299752327047,1,0.1169028451841284,0.114873228056433,0.6968594576894549,0.6673821005711995,0
1489351.926206082,24,0.0970153515578832,0.1214313451907736,2.2076797010845057,0.7120351654365676,0.4523596361439748,0.1768677672308178,0.0443131093771748,80.0586287106137,2,0.4698685560772547,0.0256764061959287,0.718314104877019,1.3968626910960895,0
872474.836810787,24,0.0937412653152756,0.2901500346552158,1.4453337855621209,0.656356780974128,1.6419957487277212,0.1856530269695602,0.2173332348216063,48.05696799195689,4,0.2312772973982174,0.0966724839467307,0.8664232843366914,0.8253746133928272,0
1398014.8309897017,12,0.1216694450114937,0.1232101265841501,1.504262461882081,0.4880478916800135,1.6827973903910345,0.4022866118366792,0.0893328939884807,66.20256937380614,2,0.0,0.0169136982832033,0.4451935711154628,0.0887497464789753,1
1196129.0513100603,24,0.0935944127735849,0.2425281892716831,1.4473400804493743,0.940159893261748,3.055638512904684,0.4346401323993398,0.0755600613132415,71.2611860693615,1,0.1990013333807408,-0.0709737275385414,0.7640961929941698,1.0100415677760857,0
569995.6564142114,36,0.0786675167529907,0.141880681586453,0.771905338367262,0.8402769967001541,5.347655108361366,0.3225421061458666,0.1356126827530032,45.88264231774049,1,0.4651369702405558,0.0928294257373712,0.9184176876000084,1.0505792684410198,0
1971760.3296781569,36,0.0785637307409562,0.0807934801335308,1.013841515946831,0.642269646234535,2.695919955844994,0.3437896993368432,0.0701583048724834,79.85639231952533,1,0.3701860054036474,0.025718266824607,0.7578435869961195,0.5343307221406026,1
659174.0024394569,60,0.0662156143984561,0.2480004236133894,1.3858370243818596,0.5574710516237403,1.5263756392785943,0.1073937835650987,0.0926815994513917,50.012458538607646,0,0.2892027155882548,-0.1782116898005864,0.7350853430131223,0.923632449645882,0
1452740.7623041708,12,0.0812441679965609,0.3129318517441612,0.5651723017161934,0.987631410580558,3.366361579290858,0.3313169787091348,-0.0789745880526941,34.746550624562964,0,0.0853584469736937,-0.115698605592336,0.6747991921617676,0.580272411147638,1
1115977.8083506257,18,0.0936310600543195,0.0651095343629535,1.251794657362452,0.794232364416831,3.233877879076668,0.1072857014464456,0.0011876288637961,87.31830938659297,2,0.1711191501553129,-0.02493141800686,0.7607337339025273,0.3715832658457835,0
1179870.7511786215,24,0.1090907210095689,0.2249766628489184,1.3819822086179383,0.8348196257681578,5.6374082368129175,0.2081896675200791,0.0654312009508065,95.94100036907965,1,0.4467422683214334,0.0180505499690503,0.7891268256859566,0.5837872127136783,0
1621589.569787823,18,0.1004088484978688,0.0517980502789095,1.7371096120396108,0.670147161624269,4.783925180159464,0.1385470660826466,0.0790183653252775,37.47228982483763,2,0.1778076666427294,0.0272653115466542,0.5967489263008016,0.651873496795575,0
1079970.759047734,48,0.1226784326098749,-0.0200627249651378,1.647362886297654,0.5123835746839364,1.9927340920483847,0.1741199136391083,0.023269340892531,89.230116222229,1,0.2391878981846645,-0.0211739802761068,0.7005054738274479,0.7697697182695037,0
1401374.219459183,36,0.0919378120999756,-0.0342936906247675,1.6350779607471249,0.7405525175696132,3.461942328120444,0.05,0.0708118861422753,95.06441001436694,2,0.0629896195804982,0.2000935062345449,0.6725780071344178,0.910125198303408,0
1307808.987233183,60,0.070383351522785,0.2589629522909161,1.5817325732608911,0.9538039145061964,4.650642663385296,0.1203474424839652,0.2340359981374608,43.50621962834094,0,0.2620126219789076,0.0145504804191242,0.7388642804722789,0.895952897121514,0
1068771.1929348968,12,0.0938060594516224,0.0417982214958063,0.901442600584335,0.6715206872445901,5.036012243574425,0.1945353055235529,0.1309094605752143,55.5409153253145,2,0.4283234971207345,-0.1071125025399459,0.98,1.411582465823485,0
1054473.9866488755,24,0.0714528257011147,0.1002969309334091,0.7786175465346937,0.7750456941746204,0.5234199074071268,0.1860121319394287,0.1683302310764354,114.09675580143195,1,0.4791308287216541,0.0276145527225969,0.8727946134018396,0.919199205299116,1
899597.2793180293,36,0.0790988714267697,0.1920536705904069,1.2690697699710416,0.5841207088074915,1.3670584189895625,0.2521028689331404,0.1393346266193798,50.46272831912197,2,0.1433664732001318,0.0314697352926644,0.7437010822879866,0.2853757646963923,0
3016353.620603621,60,0.0962520236172467,-0.0209226399202596,1.5636850314426187,0.8894846399609815,4.233234648985745,0.3263189123018033,0.1242119590967696,66.79719762206327,3,0.1570433836547925,-0.1417203087217141,0.6857369771820355,0.6292153350166039,0
2419194.7121156896,24,0.0826062258757612,0.0702514502656211,1.9551383881383888,0.2515628867301572,5.215368444465403,0.0616171196075398,0.1159752280168693,32.67693934212225,3,0.0284828379785246,-0.0942387058678867,0.8919669649098732,0.7212797290658844,0
989010.503908934,18,0.071332703251667,0.1136824441267183,0.8677403667917494,0.7784215517997227,1.5809399726226705,0.1451837121059851,0.0007214925532118,59.098267048840896,0,0.3823430058914641,-0.1742867356289751,0.4396953009223889,1.1900431640111082,1
1828354.760840341,18,0.0929010955078457,0.3080339770822969,1.1250582262566824,0.5264407453037945,2.350535602136676,0.3552282909376714,0.0030046045260782,75.79222052388126,2,0.523656758571865,0.0799978264514346,0.8681308874188933,0.8313503134414592,0
860350.4004059652,48,0.0996231246740401,0.141854401222212,2.083905300665829,0.6374972463645581,3.0476545690464523,0.1794570670506795,-0.0214392413664183,106.23349391152097,1,0.2259322517658255,-0.0619148335113388,0.8290502692861,1.0586162938086952,0
1956882.9004435728,36,0.1014958271485859,0.1623529201841093,1.0414666668112016,0.6879295909749796,4.903170882620763,0.1785712692636668,0.0820388420193158,89.01426142566372,2,0.1907727445648769,0.0536241883738942,0.7535230190467007,1.2747393966372536,0
2443398.9462004146,18,0.0943134585775099,0.0241735370632711,0.692195905459011,0.4885444459979259,2.0862958667136557,0.1893800628225816,-0.0804410302112845,52.51841981540209,0,0.3301398655572083,-0.0759706495084539,0.5127748584758629,0.4766114847994351,1
1222289.9633890162,48,0.1093329513780945,0.1119305376204907,1.210923088910571,0.4041657932963365,3.7222429808506874,0.05,0.0557919679539564,68.82245730266135,0,0.3618204988583324,-0.1006634096419288,0.98,0.8160364009505388,0
453374.2111754391,48,0.0905957073257945,0.1077504104567566,1.1368406045701036,0.7455628305841311,5.891923770363125,0.05,0.037353229763367,20.0,0,0.353177386576421,0.0680268442384352,0.7801334958935134,0.7345349548518357,0
729091.5378603118,24,0.1008367047783146,0.1537553076660562,0.8692489762531908,0.6576169011438985,2.0500051177046457,0.1092342291758535,-0.0440687816469795,59.64487497105253,1,0.1854057097314798,0.0194064167003892,0.9455275766935696,0.946366711411321,0
1114190.269444452,36,0.0641838371855929,0.005865825428463,1.1363761237941836,0.6580857879666935,4.698608311063904,0.1626833761497858,0.1847194670015257,38.43570689719287,1,0.0928355574611568,-0.0495484596969006,0.8500123095067624,0.6881540866368833,0
951840.6427924164,48,0.0751943073159552,0.1539569724133648,1.291553940655236,0.7565192975228131,5.970231527297089,0.1117321177839403,0.0053108981495097,97.8253665491867,2,0.2101326732407672,0.0275090035769812,0.5466547537367407,1.0627121690251489,0
610978.6374721774,12,0.094200680140461,0.1828644025804808,1.0563582903799436,0.497568307394756,2.943387305687099,0.2170202824613539,0.122756733799805,86.37287746718815,1,0.2101058310500587,0.0858533832922077,0.9231584578022708,0.0753672386183714,0
1222450.0861326626,24,0.0563162115365225,0.0506079070824606,1.2591801375870832,1.1350825183607784,4.806001695128477,0.1992225055547025,0.1513702514179791,89.8907718192037,1,0.3744607516137808,0.0021999002986267,0.5630915421325102,1.0354167894757642,1
1189541.1282336183,18,0.1152223868612702,0.0222563396154657,0.6968850304231708,0.2,4.829299403922388,0.2254819218346998,0.0003859501188195,78.55937724068768,1,0.2320421328053545,0.0513273815677982,0.98,1.05470050641214,0
1639420.889647682,18,0.0971497656120083,0.2690474985193482,1.0115240523448032,0.4882411763167137,5.229238855527798,0.1132685491245668,0.0919228013875884,48.28176918020678,0,0.1202681978705969,-0.1220884977442999,0.7985446156531494,0.9281018586465932,0
908162.641782524,36,0.0805701854238814,0.2507304357473262,2.1669151874423016,0.7441737718750762,0.8674964279114512,0.1498770992556546,0.0684847296866363,65.4023854863869,1,0.2423037813387053,0.0948858460283121,0.4289440583323473,0.4502704741297381,0
1219687.724948963,24,0.0648829580932013,0.0133801662331082,1.72876859296636,0.7404579985141837,4.032162036606403,0.1915092676464646,0.07303954499416,41.18508496955287,2,0.3587425530319981,0.0550794715092802,0.4065190038117658,1.364806395624533,0
1446806.2029841146,24,0.0939643531522987,-0.0014573509058556,1.2328979500316732,0.7229203607409664,0.67443469360314,0.2072050850186656,0.0241767838947689,31.4647507000742,2,0.4377069853611364,0.0027198959471842,0.802574373090566,1.2436786884690347,1
1421693.4484400316,18,0.1105840697491198,0.2904316281994952,1.977940114903923,0.3557576511441694,5.27906727442793,0.2100703214033978,0.0176879133291034,86.90620443086539,2,0.4342305739533809,0.0160765118308938,0.8782394763058551,1.2451025204309678,0
1444616.8395427908,12,0.10182437484954,0.1681461063480638,1.6903284592155188,0.5316708369315108,3.056467597645724,0.05,-0.0406856656837964,92.8625804337958,0,0.2031909315413176,-0.0225316491613973,0.7311560554892887,0.6387214140972426,0
1204070.4399258576,36,0.0725543602457309,0.0691036107074199,1.775563532815823,0.9282084950111892,4.976075876909732,0.1402734626726494,0.0185372690708951,41.46582566795336,1,0.3748699213388242,0.007854554041056,0.771456910401976,1.568368573910069,0
935852.518074255,24,0.118029048287445,0.1744098443502386,0.9828286952765048,0.5165680899867346,7.233000374757598,0.2574826484461862,0.0368215816992829,73.8360238273,3,0.1781332518121859,-0.0755608602297829,0.5943964939182727,1.498845483572247,0
1028175.8188494449,12,0.0664287000249254,0.1195655128946048,2.1451038745521127,0.7449207846069522,4.59156278877537,0.2219571356141076,-0.0875717712072281,78.43097281252443,1,0.1710387943402416,-0.0044633296035268,0.6776954450171738,0.3784176085041781,0
2337292.3122404865,60,0.0725392405139126,0.2136553206873264,1.3742758199523015,0.9230657496551644,0.8981189787003476,0.3136534855774768,-0.052928730031979,39.4906586730945,1,0.4322935258956332,0.1943056168057877,0.7526539771515645,0.5574712261243221,1
